NPI,CCN,Provider_Type,Business_State_Territory,ZIP,Specialty,Hospital_Type,Program_Type,Program_Year,Provider_Stage_Number,Payment_Year,Attestation_Month,Attestation_Year,MU_Definition_2014,Stage_2_Scheduled_2014,EHR_Certification_Number,EHR_Product_CHP_Id,Vendor_Name,EHR_Product_Name,EHR_Product_Version,Product_Classification,Product_Setting,Product_Certification_Edition_Yr
1003022641,,EP,Michigan,48085,Family Medicine,,Medicare,2015,Stage 1,,3,2016,,0,1314E01QQ7BIEAR,CHP-025048,GE Healthcare,Centricity RIS-IC,10.8,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-019314,Cerner Corporation,P2 Sentinel (Powered by Sensage),5,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-021940,Cerner Corporation,Cerner Patient Portal and Powerchart,2012.01.23,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-021946,Cerner Corporation,Powerchart (Clinical),2012.01.23,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-021948,Cerner Corporation,PathNet,2012.01.23,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-022479,Cerner Corporation,HealthSentry,2014.03,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-023078,Cerner Corporation,HealthSentry,2014.05,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-023081,Cerner Corporation,HealthSentry,2014.04,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-023318,Cerner Corporation,HealthSentry,2014.06,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2014,Stage 1,1,8,2014,2014,0,1314E01PGBOJEAL,CHP-023329,Cerner Corporation,Powerchart (CQM),2012.01.23,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-019314,Cerner Corporation,P2 Sentinel (Powered by Sensage),5,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-025427,Cerner Corporation,Powerchart (CQM),2015.01.03,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-025429,Cerner Corporation,Powerchart (Clinical),2015.01.03,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-025463,Cerner Corporation,HealtheLife and Powerchart,2015.01.03,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-025469,Cerner Corporation,PathNet,2015.01.03,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-027270,Cerner Corporation,HealthSentry,2015.05,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-027921,Cerner Corporation,HealthSentry,2015.06,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-027996,Cerner Corporation,Powerchart (CQM),2015.01.06,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-028011,Cerner Corporation,HealtheLife and Powerchart,2015.01.06,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-028018,Cerner Corporation,Powerchart (Clinical),2015.01.06,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-028300,Cerner Corporation,Powerchart Touch,3.5,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-028304,Cerner Corporation,HealthSentry,2015.08,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-028312,Cerner Corporation,HealthSentry,2015.07,Modular EHR,Ambulatory,2014
1003022708,,EP,Nebraska,51503,Internal Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RMADFEA5,CHP-028435,Cerner Corporation,HealthSentry,2015.09,Modular EHR,Ambulatory,2014
1003022898,,EP,California,91361,Family Medicine,,Medicare,2012,Stage 1,1,2,2013,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003022898,,EP,California,91361,Family Medicine,,Medicare,2013,Stage 1,2,2,2014,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003022898,,EP,California,91361,Family Medicine,,Medicare,2014,Stage 1,3,1,2015,2014,1,13H1301PAQYFEAJ,CHP-019055,NextGen Healthcare,NextGen Ambulatory EHR,5.8.0.77,Complete EHR,Ambulatory,2014
1003023201,,EP,North Carolina,27710,Psychiatry & Neurology,,Medicare,2015,Stage 1,4,2,2016,,0,1314E01PSW7NEAV,CHP-022034,Epic Systems Corporation,Beacon Oncology 2014 Certified Module,Epic 2014 (June 2013 CQMs),Modular EHR,Ambulatory,2014
1003023201,,EP,North Carolina,27710,Psychiatry & Neurology,,Medicare,2015,Stage 1,4,2,2016,,0,1314E01PSW7NEAV,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003023201,,EP,North Carolina,27710,Psychiatry & Neurology,,Medicare,2016,Stage 2,5,1,2017,,0,1314E01QOFT3EAL,CHP-021118,Epic Systems Corporation,Beacon Oncology 2014 Certified Module,Epic 2014,Modular EHR,Ambulatory,2014
1003023201,,EP,North Carolina,27710,Psychiatry & Neurology,,Medicare,2016,Stage 2,5,1,2017,,0,1314E01QOFT3EAL,CHP-024722,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic2014 (June 2013 CQMs) - 1,Complete EHR,Ambulatory,2014
1003023276,,EP,Virginia,87106,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01OUSIGEAF,CHP-019660,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003023276,,EP,Virginia,87106,Orthopaedic Surgery,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01OUSIGEAF,CHP-022969,HCA Physician Services,M.A.P.,v1.2.0,Modular EHR,Ambulatory,2014
1003023425,,EP,California,95991,Chiropractor,,Medicare,2014,Stage 1,1,10,2014,2014,0,A014E01OSQDVEAN,CHP-022867,"Integrated Practice Solutions, Inc.",ChiroTouch,6,Complete EHR,Ambulatory,2014
1003023581,,EP,Florida,33952,Internal Medicine,,Medicare,2012,Stage 1,1,10,2012,,1,A0000019KLGREAI,CHP-009126,"Falcon, LLC.",Falcon EHR,1.18.2,Complete EHR,Ambulatory,2011
1003023581,,EP,Florida,33952,Internal Medicine,,Medicare,2013,Stage 1,2,1,2014,,1,A0H1301DAPFAEAN,CHP-009126,"Falcon, LLC.",Falcon EHR,1.18.2,Complete EHR,Ambulatory,2011
1003023581,,EP,Florida,33952,Internal Medicine,,Medicare,2014,Stage 2,3,1,2015,2014,1,1314E01P3YO9EAF,CHP-023102,"Falcon, LLC.",Falcon,2.35.0,Modular EHR,Ambulatory,2014
1003023581,,EP,Florida,33952,Internal Medicine,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01P3YO9EAF,CHP-023102,"Falcon, LLC.",Falcon,2.35.0,Modular EHR,Ambulatory,2014
1003023706,,EP,Virginia,22124,Family Medicine,,Medicare,2013,Stage 1,1,12,2013,,0,30000001SVE6EAC,CHP-007502,"eClinicalWorks, LLC",eClinicalWorks,9,Complete EHR,Ambulatory,2011
1003023706,,EP,Virginia,22124,Family Medicine,,Medicare,2014,Stage 1,2,1,2015,2014,0,A014E01NDRWJEAX,CHP-022112,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003023706,,EP,Virginia,22124,Family Medicine,,Medicare,2015,Stage 2,3,2,2016,,0,A014E01NDRWJEAX,CHP-022112,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003024191,,EP,California,91355,Radiology,,Medicare,2014,Stage 1,1,1,2015,2014,0,A014E01O2TVBEAF,CHP-022027,"DR Systems, Inc.",eHR Meaningful Use,2,Complete EHR,Ambulatory,2014
1003024191,,EP,California,91355,Radiology,,Medicare,2015,Stage 1,2,2,2016,,0,A014E01O2TVBEAF,CHP-022027,"DR Systems, Inc.",eHR Meaningful Use,2,Complete EHR,Ambulatory,2014
1003024191,,EP,California,91355,Radiology,,Medicare,2016,Stage 2,3,1,2017,,0,A014E01O2TVBEAF,CHP-022027,"DR Systems, Inc.",eHR Meaningful Use,2,Complete EHR,Ambulatory,2014
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2012,Stage 1,1,12,2012,,1,30000004UNFAEAQ,CHP-006920,Cerner Corporation,Powerchart and Cerner Healthe,2010.02.03,Modular EHR,Ambulatory,2011
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2012,Stage 1,1,12,2012,,1,30000004UNFAEAQ,CHP-007665,UAB Health System,MyHealth@UABMedicine,6.1,Modular EHR,Ambulatory,2011
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2012,Stage 1,1,12,2012,,1,30000004UNFAEAQ,CHP-008159,Cerner Corporation,Health Sentry,2011.07,Modular EHR,Ambulatory,2011
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2013,Stage 1,2,2,2014,,1,30000004UNFAEAQ,CHP-006920,Cerner Corporation,Powerchart and Cerner Healthe,2010.02.03,Modular EHR,Ambulatory,2011
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2013,Stage 1,2,2,2014,,1,30000004UNFAEAQ,CHP-007665,UAB Health System,MyHealth@UABMedicine,6.1,Modular EHR,Ambulatory,2011
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2013,Stage 1,2,2,2014,,1,30000004UNFAEAQ,CHP-008159,Cerner Corporation,Health Sentry,2011.07,Modular EHR,Ambulatory,2011
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01RMRJLEAL,CHP-019088,"FairWarning® Technologies, Inc.",FairWarning® Patient Privacy Monitoring,3.1,Modular EHR,Ambulatory,2014
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01RMRJLEAL,CHP-024151,Cerner Corporation,Powerchart (Clinical),2012.01.33,Modular EHR,Ambulatory,2014
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01RMRJLEAL,CHP-024159,Cerner Corporation,Powerchart (CQM),2012.01.33,Modular EHR,Ambulatory,2014
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01RMRJLEAL,CHP-024161,Cerner Corporation,Cerner Patient Portal and Powerchart,2012.01.33,Modular EHR,Ambulatory,2014
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01RMRJLEAL,CHP-028431,Cerner Corporation,HealthSentry,2015.1,Modular EHR,Ambulatory,2014
1003024746,,EP,Alabama,35249,Student in an Organized Health Care Education/Training Program,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01RMRJLEAL,CHP-028978,Cerner Corporation,HealthSentry,2015.11,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-022087,Cerner Corporation,Powerchart (Clinical),2012.01.26,Modular EHR,Inpatient,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-022090,Cerner Corporation,Cerner Patient Portal and FirstNet,2012.01.26,Modular EHR,Inpatient,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-022091,Cerner Corporation,Cerner Patient Portal and Powerchart,2012.01.26,Modular EHR,Inpatient,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-022093,Cerner Corporation,Powerchart (All CQM's),2012.01.26,Modular EHR,Inpatient,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-022094,Cerner Corporation,Powerchart (eRX),2012.01.26,Modular EHR,Inpatient,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-022836,Cerner Corporation,Powerchart (Clinical),2012.01.26,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-023318,Cerner Corporation,HealthSentry,2014.06,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-023323,Cerner Corporation,Cerner Patient Portal and Powerchart,2012.01.26,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-023331,Cerner Corporation,Powerchart (CQM),2012.01.26,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-023884,EMRConnect,Access Profiler Enterprise,V6.1,Modular EHR,Inpatient,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PKI5EEAT,CHP-023885,EMRConnect,Access Profiler Enterprise,V6.1,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01RMR7AEAD,CHP-024151,Cerner Corporation,Powerchart (Clinical),2012.01.33,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01RMR7AEAD,CHP-024161,Cerner Corporation,Cerner Patient Portal and Powerchart,2012.01.33,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01RMR7AEAD,CHP-024170,Cerner Corporation,PathNet,2012.01.33,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01RMR7AEAD,CHP-024711,Cerner Corporation,Powerchart (CQM),2012.01.33,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01RMR7AEAD,CHP-025271,Cerner Corporation,HealthSentry,2015.01,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01RMR7AEAD,CHP-025369,Cerner Corporation,HealthSentry,2015.02,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01RMR7AEAD,CHP-027111,Cerner Corporation,HealthSentry,2015.03,Modular EHR,Ambulatory,2014
1003024811,,EP,Pennsylvania,19462,Internal Medicine,,Medicare,2015,Stage 1,2,3,2016,,0,1314E01RMR7AEAD,CHP-028323,Cerner Corporation,Cerner Sentinel Cloud Audit Reporting and Cerner Sentinel Cloud Audit Service,Sentinel 6.4 (Reporting) and 5.13 (Service),Modular EHR,Ambulatory,2014
1003024894,,EP,Ohio,44601,Orthopaedic Surgery,,Medicare,2012,Stage 1,1,2,2013,,1,30000001SVIWEAK,CHP-007424,"Aprima Medical Software, Inc",Aprima,2011,Complete EHR,Ambulatory,2011
1003024894,,EP,Ohio,44601,Orthopaedic Surgery,,Medicare,2013,Stage 1,2,3,2014,,1,30000001SVIWEAK,CHP-007424,"Aprima Medical Software, Inc",Aprima,2011,Complete EHR,Ambulatory,2011
1003024894,,EP,Ohio,44601,Orthopaedic Surgery,,Medicare,2014,Stage 1,3,3,2015,2014,1,1314E01PHRU6EAH,CHP-023360,"Aprima Medical Software, Inc.",Aprima PRM 2014,14.0.1,Complete EHR,Ambulatory,2014
1003024894,,EP,Ohio,44601,Orthopaedic Surgery,,Medicare,2015,Stage 2,4,1,2016,,1,1314E01RBGYUEAT,CHP-028425,"athenahealth, Inc.",athenaClinicals,15.11,Complete EHR,Ambulatory,2014
1003024894,,EP,Ohio,44601,Orthopaedic Surgery,,Medicare,2016,Stage 2,5,1,2017,,1,0014EYA21FA0PLP,14.07.07.2880.ATA1.04.1.1.160721,"athenahealth, Inc.",athenaClinicals,16.7,Complete EHR,Ambulatory,2014
1003024894,,EP,Ohio,44601,Orthopaedic Surgery,,Medicare,2016,Stage 2,5,1,2017,,1,0014EYA21FA0PLP,14.07.07.2880.ATI1.04.1.1.160721,"athenahealth, Inc.",athenaClinicals,16.7,Modular EHR,Inpatient,2014
1003025271,,EP,Texas,75024,Internal Medicine,,Medicare,2011,Stage 1,1,11,2011,,1,30000001SWQTEAS,CHP-007407,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,2011
1003025271,,EP,Texas,75024,Internal Medicine,,Medicare,2012,Stage 1,2,2,2013,,1,30000001SVJQEA0,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003025271,,EP,Texas,75024,Internal Medicine,,Medicare,2014,Stage 1,4,2,2015,2014,1,1314E01PI0MPEAT,CHP-023393,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003025628,,EP,Texas,77591,Surgery,,Medicare,2013,Stage 1,1,9,2013,,0,30000005ZFAIEA4,CHP-006673,"HCA Information Technology & Services, Inc.",hCare EHR Dashboard for EP v 1.0,1,Modular EHR,Ambulatory,2011
1003025628,,EP,Texas,77591,Surgery,,Medicare,2013,Stage 1,1,9,2013,,0,30000005ZFAIEA4,CHP-007502,"eClinicalWorks, LLC",eClinicalWorks,9,Complete EHR,Ambulatory,2011
1003025628,,EP,Texas,77591,Surgery,,Medicare,2014,Stage 1,2,2,2015,2014,0,1314E01OUSIGEAF,CHP-019660,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003025628,,EP,Texas,77591,Surgery,,Medicare,2014,Stage 1,2,2,2015,2014,0,1314E01OUSIGEAF,CHP-022969,HCA Physician Services,M.A.P.,v1.2.0,Modular EHR,Ambulatory,2014
1003025628,,EP,Texas,77591,Surgery,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01OUSIGEAF,CHP-019660,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003025628,,EP,Texas,77591,Surgery,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01OUSIGEAF,CHP-022969,HCA Physician Services,M.A.P.,v1.2.0,Modular EHR,Ambulatory,2014
1003026055,,EP,North Carolina,27215,Internal Medicine,,Medicare,2012,Stage 1,1,2,2013,,1,A000001ENSIEEAJ,CHP-008032,Allscripts,Allscripts Enterprise EHR (Complete),11.2,Complete EHR,Ambulatory,2011
1003026055,,EP,North Carolina,27215,Internal Medicine,,Medicare,2012,Stage 1,1,2,2013,,1,A000001ENSIEEAJ,CHP-009458,Jardogs,FollowMyHealth,1.4.5,Modular EHR,Ambulatory,2011
1003026055,,EP,North Carolina,27215,Internal Medicine,,Medicare,2013,Stage 1,2,2,2014,,1,A000001IGLESEAJ,CHP-007427,Allscripts,Allscripts Enterprise E HR,11.2,Complete EHR,Ambulatory,2011
1003026055,,EP,North Carolina,27215,Internal Medicine,,Medicare,2013,Stage 1,2,2,2014,,1,A000001IGLESEAJ,CHP-019380,Allscripts,Allscripts Enterprise EHR (Complete),11.4.1,Complete EHR,Ambulatory,2011
1003026055,,EP,North Carolina,27215,Internal Medicine,,Medicare,2014,Stage 1,3,5,2015,2014,1,A014E01O3OMAEAF,CHP-022206,Allscripts,Allscripts TouchWorks EHR,11.4.1,Complete EHR,Ambulatory,2014
1003026055,,EP,North Carolina,27215,Internal Medicine,,Medicare,2015,Stage 2,4,2,2016,,1,A014E01O2MMCEAB,CHP-022045,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003026055,,EP,North Carolina,27215,Internal Medicine,,Medicare,2015,Stage 2,4,2,2016,,1,A014E01O2MMCEAB,CHP-022051,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite (with Beaker),Epic 2012 (April 2013 CQMs),Complete EHR,Inpatient,2014
1003026329,,EP,Pennsylvania,12601,Radiology,,Medicare,2014,Stage 1,1,10,2014,2014,0,A014E01NDGIDEAT,CHP-022161,NextGen Healthcare,NextGen Ambulatory EHR,5.8.1,Complete EHR,Ambulatory,2014
1003026329,,EP,Pennsylvania,12601,Radiology,,Medicare,2015,Stage 1,2,3,2016,,0,A014E01NDGIDEAT,CHP-022161,NextGen Healthcare,NextGen Ambulatory EHR,5.8.1,Complete EHR,Ambulatory,2014
1003026493,,EP,South Dakota,53715,Obstetrics & Gynecology,,Medicare,2011,Stage 1,1,10,2011,,1,30000004R7FREAA,CHP-006915,"athenahealth, Inc.",athenaClinicals,11.9,Complete EHR,Ambulatory,2011
1003026493,,EP,South Dakota,53715,Obstetrics & Gynecology,,Medicare,2012,Stage 1,2,4,2013,,1,A0H1301DARU8EAN,CHP-018387,"athenahealth, Inc.",athenaClinicals,13.1,Complete EHR,Ambulatory,2011
1003026493,,EP,South Dakota,53715,Obstetrics & Gynecology,,Medicare,2013,Stage 1,3,3,2014,,1,A0H1301KHQTXEAV,CHP-021495,"athenahealth, Inc.",athenaClinicals,13.12,Complete EHR,Ambulatory,2011
1003027038,,EP,Texas,77065,Otolaryngology,,Medicare,2012,Stage 1,1,2,2013,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003027038,,EP,Texas,77065,Otolaryngology,,Medicare,2013,Stage 1,2,3,2014,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003027038,,EP,Texas,77065,Otolaryngology,,Medicare,2014,Stage 1,3,2,2015,2014,1,13H1301PB3LAEAZ,CHP-022660,NextGen Healthcare,NextGen Ambulatory EHR,5.8.1,Complete EHR,Ambulatory,2014
1003027038,,EP,Texas,77065,Otolaryngology,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01PHNJKEA5,CHP-023369,NextGen Healthcare,NextGen Ambulatory EHR,5.8.1,Complete EHR,Ambulatory,2014
1003027103,,EP,Oklahoma,74066,Chiropractor,,Medicare,2013,Stage 1,1,3,2014,,0,A000001KFRRFEAV,CHP-020580,"Pinnacle Management Group, INC",Seamless - EHR Certified Level,Version 1.3.0.0 with eSuite,Complete EHR,Ambulatory,2011
1003027103,,EP,Oklahoma,74066,Chiropractor,,Medicare,2014,Stage 1,2,3,2015,2013,0,A000001KFRRFEAV,CHP-020580,"Pinnacle Management Group, INC",Seamless - EHR Certified Level,Version 1.3.0.0 with eSuite,Complete EHR,Ambulatory,2011
1003027103,,EP,Oklahoma,74066,Chiropractor,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01RCNSDEAH,CHP-028404,Medicfusion Inc.,Medicfusion,v 2.2,Complete EHR,Ambulatory,2014
1003027194,,EP,West Virginia,26506,Internal Medicine,,Medicare,2014,Stage 1,1,2,2015,2014,0,A014E01NC9ZLEA1,CHP-022045,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003027194,,EP,West Virginia,26506,Internal Medicine,,Medicare,2015,Stage 1,2,1,2016,,0,A014E01NCEULEA5,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003027194,,EP,West Virginia,26506,Internal Medicine,,Medicare,2016,Stage 2,3,1,2017,,0,A014E01NCEULEA5,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003027285,,EP,Georgia,31901,Radiology,,Medicare,2014,Stage 1,1,2,2015,2014,0,A014E01KHJZREAN,CHP-021313,"Vitera Healthcare Solutions, LLC",Vitera Intergy Meaningful Use Edition,v9,Complete EHR,Ambulatory,2014
1003027285,,EP,Georgia,31901,Radiology,,Medicare,2015,Stage 1,2,1,2016,,0,A014E01KHJZREAN,CHP-021313,"Vitera Healthcare Solutions, LLC",Vitera Intergy Meaningful Use Edition,v9,Complete EHR,Ambulatory,2014
1003027285,,EP,Georgia,31901,Radiology,,Medicare,2016,Stage 2,3,1,2017,,0,A014E01KHJZREAN,CHP-021313,"Vitera Healthcare Solutions, LLC",Vitera Intergy Meaningful Use Edition,v9,Complete EHR,Ambulatory,2014
1003027392,,EP,Ohio,45069,Neurological Surgery,,Medicare,2012,Stage 1,1,11,2012,,1,30000001SVJFEAK,CHP-007514,GE Healthcare,Centricity EMR,9.5,Complete EHR,Ambulatory,2011
